#DEMS,dem_node,dem_prod,dem_cap,dem_price
d2501,n167,p9,182500000,0.3
d2502,n168,p9,182500000,0.3
d2503,n169,p9,182500000,0.3
d2504,n170,p9,182500000,0.3
d2505,n171,p9,182500000,0.3
d2506,n172,p9,182500000,0.3
d2507,n173,p9,182500000,0.3
d2508,n174,p9,182500000,0.3
d2509,n175,p9,182500000,0.3
d2510,n176,p9,182500000,0.3
d2511,n177,p9,182500000,0.3
d2512,n178,p9,182500000,0.3
d2513,n179,p9,182500000,0.3
d2514,n180,p9,182500000,0.3
d2515,n181,p9,182500000,0.3
d2516,n182,p9,182500000,0.3
d2517,n183,p9,182500000,0.3
d2518,n184,p9,182500000,0.3
d2519,n185,p9,182500000,0.3
d2520,n186,p9,182500000,0.3
d2521,n187,p9,182500000,0.3
d2522,n188,p9,182500000,0.3
d2523,n189,p9,182500000,0.3
d2524,n190,p9,182500000,0.3
d2525,n191,p9,182500000,0.3
d2526,n192,p9,182500000,0.3
d2527,n193,p9,182500000,0.3
d2528,n194,p9,182500000,0.3
d2529,n195,p9,182500000,0.3
d2530,n196,p9,182500000,0.3
d2531,n197,p9,182500000,0.3
d2532,n198,p9,182500000,0.3
d2533,n199,p9,182500000,0.3
d2534,n200,p9,182500000,0.3
d2535,n201,p9,182500000,0.3
d2536,n202,p9,182500000,0.3
d2537,n203,p9,182500000,0.3
d2538,n204,p9,182500000,0.3
d2539,n205,p9,182500000,0.3
d2540,n206,p9,182500000,0.3
d2541,n207,p9,182500000,0.3
d2542,n208,p9,182500000,0.3
d2543,n209,p9,182500000,0.3
d2544,n210,p9,182500000,0.3
d2545,n211,p9,182500000,0.3
d2546,n212,p9,182500000,0.3
d2547,n213,p9,182500000,0.3
d2548,n214,p9,182500000,0.3
d2549,n215,p9,182500000,0.3
d2550,n216,p9,182500000,0.3
d2551,n217,p9,182500000,0.3
d2552,n218,p9,182500000,0.3
d2553,n219,p9,182500000,0.3
d2554,n220,p9,182500000,0.3
d2555,n221,p9,182500000,0.3
d2556,n222,p9,182500000,0.3
d2557,n223,p9,182500000,0.3
d2558,n224,p9,182500000,0.3
d2559,n225,p9,182500000,0.3
d2560,n226,p9,182500000,0.3
d2561,n227,p9,182500000,0.3
d2562,n228,p9,182500000,0.3
d2563,n229,p9,182500000,0.3
d2564,n230,p9,182500000,0.3
d2565,n231,p9,182500000,0.3
d2566,n232,p9,182500000,0.3
d2567,n233,p9,182500000,0.3
d2568,n234,p9,182500000,0.3
d2569,n235,p9,182500000,0.3
d2570,n236,p9,182500000,0.3
d2571,n237,p9,182500000,0.3
d2572,n238,p9,182500000,0.3
d2573,n239,p9,182500000,0.3
d2574,n240,p9,182500000,0.3
d2575,n241,p9,182500000,0.3
d2576,n242,p9,182500000,0.3
d2577,n243,p9,182500000,0.3
d2578,n244,p9,182500000,0.3
d2579,n245,p9,182500000,0.3
d2580,n246,p9,182500000,0.3
d2581,n247,p9,182500000,0.3
d2582,n248,p9,182500000,0.3
d2583,n249,p9,182500000,0.3
d2584,n250,p9,182500000,0.3
d2585,n251,p9,182500000,0.3
d2586,n252,p9,182500000,0.3
d2587,n253,p9,182500000,0.3
d2588,n254,p9,182500000,0.3
d2589,n255,p9,182500000,0.3
d2590,n256,p9,182500000,0.3
d2591,n257,p9,182500000,0.3
d2592,n258,p9,182500000,0.3
d2593,n259,p9,182500000,0.3
d2594,n260,p9,182500000,0.3
d2595,n261,p9,182500000,0.3
d2596,n262,p9,182500000,0.3
d2597,n263,p9,182500000,0.3
d2598,n264,p9,182500000,0.3
d2599,n265,p9,182500000,0.3
d2600,n266,p9,182500000,0.3
d2601,n267,p9,182500000,0.3
d2602,n268,p9,182500000,0.3
d2603,n269,p9,182500000,0.3
d2604,n270,p9,182500000,0.3
d2605,n271,p9,182500000,0.3
d2606,n272,p9,182500000,0.3
d2607,n273,p9,182500000,0.3
d2608,n274,p9,182500000,0.3
d2609,n275,p9,182500000,0.3
d2610,n276,p9,182500000,0.3
d2611,n277,p9,182500000,0.3
d2612,n278,p9,182500000,0.3
d2613,n279,p9,182500000,0.3
d2614,n280,p9,182500000,0.3
d2615,n281,p9,182500000,0.3
d2616,n282,p9,182500000,0.3
d2617,n283,p9,182500000,0.3
d2618,n284,p9,182500000,0.3
d2619,n285,p9,182500000,0.3
d2620,n286,p9,182500000,0.3
d2621,n287,p9,182500000,0.3
d2622,n288,p9,182500000,0.3
d2623,n289,p9,182500000,0.3
d2624,n290,p9,182500000,0.3
d2625,n291,p9,182500000,0.3
d2626,n292,p9,182500000,0.3
d2627,n293,p9,182500000,0.3
d2628,n294,p9,182500000,0.3
d2629,n295,p9,182500000,0.3
d2630,n296,p9,182500000,0.3
d2631,n297,p9,182500000,0.3
d2632,n298,p9,182500000,0.3
d2633,n299,p9,182500000,0.3
d2634,n300,p9,182500000,0.3
d2635,n301,p9,182500000,0.3
d2636,n302,p9,182500000,0.3
d2637,n303,p9,182500000,0.3
d2638,n304,p9,182500000,0.3
d2639,n305,p9,182500000,0.3
d2640,n306,p9,182500000,0.3
d2641,n307,p9,182500000,0.3
d2642,n308,p9,182500000,0.3
d2643,n309,p9,182500000,0.3
d2644,n310,p9,182500000,0.3
d2645,n311,p9,182500000,0.3
d2646,n312,p9,182500000,0.3
d2647,n313,p9,182500000,0.3
d2648,n314,p9,182500000,0.3
d2649,n315,p9,182500000,0.3
d2650,n316,p9,182500000,0.3
d2651,n317,p9,182500000,0.3
d2652,n380,p9,182500000,0
d2653,n381,p9,182500000,0
d2654,n382,p9,182500000,0
d2655,n383,p9,182500000,0
d2656,n384,p9,182500000,0
d2657,n385,p9,182500000,0
d2658,n386,p9,182500000,0
d2659,n387,p9,182500000,0
d2660,n388,p9,182500000,0
d2661,n389,p9,182500000,0
d2662,n390,p9,182500000,0
d2663,n391,p9,182500000,0
d2664,n392,p9,182500000,0
d2665,n393,p9,182500000,0
d2666,n394,p9,182500000,0
d2667,n395,p9,182500000,0
d2668,n396,p9,182500000,0
d2669,n397,p9,182500000,0
d2670,n398,p9,182500000,0
d2671,n399,p9,182500000,0
d2672,n400,p9,182500000,0
d2673,n401,p9,182500000,0
d2674,n402,p9,182500000,0
d2675,n403,p9,182500000,0
d2676,n404,p9,182500000,0
d2677,n405,p9,182500000,0
d2678,n406,p9,182500000,0
d2679,n407,p9,182500000,0
d2680,n408,p9,182500000,0
d2681,n409,p9,182500000,0
d2682,n410,p9,182500000,0
d2683,n411,p9,182500000,0
d2684,n412,p9,182500000,0
d2685,n413,p9,182500000,0
d2686,n414,p9,182500000,0
d2687,n415,p9,182500000,0
d2688,n416,p9,182500000,0
d2689,n417,p9,182500000,0
d2690,n418,p9,182500000,0
d2691,n419,p9,182500000,0
d2692,n420,p9,182500000,0
d2693,n421,p9,182500000,0
d2694,n422,p9,182500000,0
d2695,n423,p9,182500000,0
d2696,n424,p9,182500000,0
d2697,n425,p9,182500000,0
d2698,n426,p9,182500000,0
d2699,n427,p9,182500000,0
d2700,n428,p9,182500000,0
d2701,n429,p9,182500000,0
d2702,n430,p9,182500000,0
d2703,n431,p9,182500000,0
d2704,n432,p9,182500000,0
d2705,n433,p9,182500000,0
d2706,n434,p9,182500000,0
d2707,n435,p9,182500000,0
d2708,n436,p9,182500000,0
d2709,n437,p9,182500000,0
d2710,n438,p9,182500000,0
d2711,n439,p9,182500000,0
d2712,n440,p9,182500000,0
d2713,n441,p9,182500000,0
d2714,n442,p9,182500000,0
d2715,n443,p9,182500000,0
d2716,n1,p12,182500000,0.3
d2717,n2,p12,182500000,0.3
d2718,n3,p12,182500000,0.3
d2719,n4,p12,182500000,0.3
d2720,n5,p12,182500000,0.3
d2721,n6,p12,182500000,0.3
d2722,n7,p12,182500000,0.3
d2723,n8,p12,182500000,0.3
d2724,n9,p12,182500000,0.3
d2725,n10,p12,182500000,0.3
d2726,n11,p12,182500000,0.3
d2727,n12,p12,182500000,0.3
d2728,n13,p12,182500000,0.3
d2729,n14,p12,182500000,0.3
d2730,n15,p12,182500000,0.3
d2731,n16,p12,182500000,0.3
d2732,n17,p12,182500000,0.3
d2733,n18,p12,182500000,0.3
d2734,n19,p12,182500000,0.3
d2735,n20,p12,182500000,0.3
d2736,n21,p12,182500000,0.3
d2737,n22,p12,182500000,0.3
d2738,n23,p12,182500000,0.3
d2739,n24,p12,182500000,0.3
d2740,n25,p12,182500000,0.3
d2741,n26,p12,182500000,0.3
d2742,n27,p12,182500000,0.3
d2743,n28,p12,182500000,0.3
d2744,n29,p12,182500000,0.3
d2745,n30,p12,182500000,0.3
d2746,n31,p12,182500000,0.3
d2747,n32,p12,182500000,0.3
d2748,n33,p12,182500000,0.3
d2749,n34,p12,182500000,0.3
d2750,n35,p12,182500000,0.3
d2751,n36,p12,182500000,0.3
d2752,n37,p12,182500000,0.3
d2753,n38,p12,182500000,0.3
d2754,n39,p12,182500000,0.3
d2755,n40,p12,182500000,0.3
d2756,n41,p12,182500000,0.3
d2757,n42,p12,182500000,0.3
d2758,n43,p12,182500000,0.3
d2759,n44,p12,182500000,0.3
d2760,n45,p12,182500000,0.3
d2761,n46,p12,182500000,0.3
d2762,n47,p12,182500000,0.3
d2763,n48,p12,182500000,0.3
d2764,n49,p12,182500000,0.3
d2765,n50,p12,182500000,0.3
d2766,n51,p12,182500000,0.3
d2767,n52,p12,182500000,0.3
d2768,n53,p12,182500000,0.3
d2769,n54,p12,182500000,0.3
d2770,n55,p12,182500000,0.3
d2771,n56,p12,182500000,0.3
d2772,n57,p12,182500000,0.3
d2773,n58,p12,182500000,0.3
d2774,n59,p12,182500000,0.3
d2775,n60,p12,182500000,0.3
d2776,n61,p12,182500000,0.3
d2777,n62,p12,182500000,0.3
d2778,n63,p12,182500000,0.3
d2779,n64,p12,182500000,0.3
d2780,n65,p12,182500000,0.3
d2781,n66,p12,182500000,0.3
d2782,n67,p12,182500000,0.3
d2783,n68,p12,182500000,0.3
d2784,n69,p12,182500000,0.3
d2785,n70,p12,182500000,0.3
d2786,n71,p12,182500000,0.3
d2787,n72,p12,182500000,0.3
d2788,n73,p12,182500000,0.3
d2789,n74,p12,182500000,0.3
d2790,n75,p12,182500000,0.3
d2791,n76,p12,182500000,0.3
d2792,n77,p12,182500000,0.3
d2793,n78,p12,182500000,0.3
d2794,n79,p12,182500000,0.3
d2795,n80,p12,182500000,0.3
d2796,n81,p12,182500000,0.3
d2797,n82,p12,182500000,0.3
d2798,n83,p12,182500000,0.3
d2799,n84,p12,182500000,0.3
d2800,n85,p12,182500000,0.3
d2801,n86,p12,182500000,0.3
d2802,n87,p12,182500000,0.3
d2803,n88,p12,182500000,0.3
d2804,n89,p12,182500000,0.3
d2805,n90,p12,182500000,0.3
d2806,n91,p12,182500000,0.3
d2807,n92,p12,182500000,0.3
d2808,n93,p12,182500000,0.3
d2809,n94,p12,182500000,0.3
d2810,n95,p12,182500000,0.3
d2811,n96,p12,182500000,0.3
d2812,n97,p12,182500000,0.3
d2813,n98,p12,182500000,0.3
d2814,n99,p12,182500000,0.3
d2815,n100,p12,182500000,0.3
d2816,n101,p12,182500000,0.3
d2817,n102,p12,182500000,0.3
d2818,n103,p12,182500000,0.3
d2819,n104,p12,182500000,0.3
d2820,n105,p12,182500000,0.3
d2821,n106,p12,182500000,0.3
d2822,n107,p12,182500000,0.3
d2823,n108,p12,182500000,0.3
d2824,n109,p12,182500000,0.3
d2825,n110,p12,182500000,0.3
d2826,n111,p12,182500000,0.3
d2827,n112,p12,182500000,0.3
d2828,n113,p12,182500000,0.3
d2829,n114,p12,182500000,0.3
d2830,n115,p12,182500000,0.3
d2831,n116,p12,182500000,0.3
d2832,n117,p12,182500000,0.3
d2833,n118,p12,182500000,0.3
d2834,n119,p12,182500000,0.3
d2835,n120,p12,182500000,0.3
d2836,n121,p12,182500000,0.3
d2837,n122,p12,182500000,0.3
d2838,n123,p12,182500000,0.3
d2839,n124,p12,182500000,0.3
d2840,n125,p12,182500000,0.3
d2841,n126,p12,182500000,0.3
d2842,n127,p12,182500000,0.3
d2843,n128,p12,182500000,0.3
d2844,n129,p12,182500000,0.3
d2845,n130,p12,182500000,0.3
d2846,n131,p12,182500000,0.3
d2847,n132,p12,182500000,0.3
d2848,n133,p12,182500000,0.3
d2849,n134,p12,182500000,0.3
d2850,n135,p12,182500000,0.3
d2851,n136,p12,182500000,0.3
d2852,n137,p12,182500000,0.3
d2853,n138,p12,182500000,0.3
d2854,n139,p12,182500000,0.3
d2855,n140,p12,182500000,0.3
d2856,n141,p12,182500000,0.3
d2857,n142,p12,182500000,0.3
d2858,n143,p12,182500000,0.3
d2859,n144,p12,182500000,0.3
d2860,n145,p12,182500000,0.3
d2861,n146,p12,182500000,0.3
d2862,n147,p12,182500000,0.3
d2863,n148,p12,182500000,0.3
d2864,n149,p12,182500000,0.3
d2865,n150,p12,182500000,0.3
d2866,n151,p12,182500000,0.3
d2867,n152,p12,182500000,0.3
d2868,n153,p12,182500000,0.3
d2869,n154,p12,182500000,0.3
d2870,n155,p12,182500000,0.3
d2871,n156,p12,182500000,0.3
d2872,n157,p12,182500000,0.3
d2873,n158,p12,182500000,0.3
d2874,n159,p12,182500000,0.3
d2875,n160,p12,182500000,0.3
d2876,n161,p12,182500000,0.3
d2877,n162,p12,182500000,0.3
d2878,n163,p12,182500000,0.3
d2879,n164,p12,182500000,0.3
d2880,n165,p12,182500000,0.3
d2881,n166,p12,182500000,0.3
d2882,n167,p12,182500000,0.3
d2883,n168,p12,182500000,0.3
d2884,n169,p12,182500000,0.3
d2885,n170,p12,182500000,0.3
d2886,n171,p12,182500000,0.3
d2887,n172,p12,182500000,0.3
d2888,n173,p12,182500000,0.3
d2889,n174,p12,182500000,0.3
d2890,n175,p12,182500000,0.3
d2891,n176,p12,182500000,0.3
d2892,n177,p12,182500000,0.3
d2893,n178,p12,182500000,0.3
d2894,n179,p12,182500000,0.3
d2895,n180,p12,182500000,0.3
d2896,n181,p12,182500000,0.3
d2897,n182,p12,182500000,0.3
d2898,n183,p12,182500000,0.3
d2899,n184,p12,182500000,0.3
d2900,n185,p12,182500000,0.3
d2901,n186,p12,182500000,0.3
d2902,n187,p12,182500000,0.3
d2903,n188,p12,182500000,0.3
d2904,n189,p12,182500000,0.3
d2905,n190,p12,182500000,0.3
d2906,n191,p12,182500000,0.3
d2907,n192,p12,182500000,0.3
d2908,n193,p12,182500000,0.3
d2909,n194,p12,182500000,0.3
d2910,n195,p12,182500000,0.3
d2911,n196,p12,182500000,0.3
d2912,n197,p12,182500000,0.3
d2913,n198,p12,182500000,0.3
d2914,n199,p12,182500000,0.3
d2915,n200,p12,182500000,0.3
d2916,n201,p12,182500000,0.3
d2917,n202,p12,182500000,0.3
d2918,n203,p12,182500000,0.3
d2919,n204,p12,182500000,0.3
d2920,n205,p12,182500000,0.3
d2921,n206,p12,182500000,0.3
d2922,n207,p12,182500000,0.3
d2923,n208,p12,182500000,0.3
d2924,n209,p12,182500000,0.3
d2925,n210,p12,182500000,0.3
d2926,n211,p12,182500000,0.3
d2927,n212,p12,182500000,0.3
d2928,n213,p12,182500000,0.3
d2929,n214,p12,182500000,0.3
d2930,n215,p12,182500000,0.3
d2931,n216,p12,182500000,0.3
d2932,n217,p12,182500000,0.3
d2933,n218,p12,182500000,0.3
d2934,n219,p12,182500000,0.3
d2935,n220,p12,182500000,0.3
d2936,n221,p12,182500000,0.3
d2937,n222,p12,182500000,0.3
d2938,n223,p12,182500000,0.3
d2939,n224,p12,182500000,0.3
d2940,n225,p12,182500000,0.3
d2941,n226,p12,182500000,0.3
d2942,n227,p12,182500000,0.3
d2943,n228,p12,182500000,0.3
d2944,n229,p12,182500000,0.3
d2945,n230,p12,182500000,0.3
d2946,n231,p12,182500000,0.3
d2947,n232,p12,182500000,0.3
d2948,n233,p12,182500000,0.3
d2949,n234,p12,182500000,0.3
d2950,n235,p12,182500000,0.3
d2951,n236,p12,182500000,0.3
d2952,n237,p12,182500000,0.3
d2953,n238,p12,182500000,0.3
d2954,n239,p12,182500000,0.3
d2955,n240,p12,182500000,0.3
d2956,n241,p12,182500000,0.3
d2957,n242,p12,182500000,0.3
d2958,n243,p12,182500000,0.3
d2959,n244,p12,182500000,0.3
d2960,n245,p12,182500000,0.3
d2961,n246,p12,182500000,0.3
d2962,n247,p12,182500000,0.3
d2963,n248,p12,182500000,0.3
d2964,n249,p12,182500000,0.3
d2965,n250,p12,182500000,0.3
d2966,n251,p12,182500000,0.3
d2967,n252,p12,182500000,0.3
d2968,n253,p12,182500000,0.3
d2969,n254,p12,182500000,0.3
d2970,n255,p12,182500000,0.3
d2971,n256,p12,182500000,0.3
d2972,n257,p12,182500000,0.3
d2973,n258,p12,182500000,0.3
d2974,n259,p12,182500000,0.3
d2975,n260,p12,182500000,0.3
d2976,n261,p12,182500000,0.3
d2977,n262,p12,182500000,0.3
d2978,n263,p12,182500000,0.3
d2979,n264,p12,182500000,0.3
d2980,n265,p12,182500000,0.3
d2981,n266,p12,182500000,0.3
d2982,n267,p12,182500000,0.3
d2983,n268,p12,182500000,0.3
d2984,n269,p12,182500000,0.3
d2985,n270,p12,182500000,0.3
d2986,n271,p12,182500000,0.3
d2987,n272,p12,182500000,0.3
d2988,n273,p12,182500000,0.3
d2989,n274,p12,182500000,0.3
d2990,n275,p12,182500000,0.3
d2991,n276,p12,182500000,0.3
d2992,n277,p12,182500000,0.3
d2993,n278,p12,182500000,0.3
d2994,n279,p12,182500000,0.3
d2995,n280,p12,182500000,0.3
d2996,n281,p12,182500000,0.3
d2997,n282,p12,182500000,0.3
d2998,n283,p12,182500000,0.3
d2999,n284,p12,182500000,0.3
d3000,n285,p12,182500000,0.3
d3001,n286,p12,182500000,0.3
d3002,n287,p12,182500000,0.3
d3003,n288,p12,182500000,0.3
d3004,n289,p12,182500000,0.3
d3005,n290,p12,182500000,0.3
d3006,n291,p12,182500000,0.3
d3007,n292,p12,182500000,0.3
d3008,n293,p12,182500000,0.3
d3009,n294,p12,182500000,0.3
d3010,n295,p12,182500000,0.3
d3011,n296,p12,182500000,0.3
d3012,n297,p12,182500000,0.3
d3013,n298,p12,182500000,0.3
d3014,n299,p12,182500000,0.3
d3015,n300,p12,182500000,0.3
d3016,n301,p12,182500000,0.3
d3017,n302,p12,182500000,0.3
d3018,n303,p12,182500000,0.3
d3019,n304,p12,182500000,0.3
d3020,n305,p12,182500000,0.3
d3021,n306,p12,182500000,0.3
d3022,n307,p12,182500000,0.3
d3023,n308,p12,182500000,0.3
d3024,n309,p12,182500000,0.3
d3025,n310,p12,182500000,0.3
d3026,n311,p12,182500000,0.3
d3027,n312,p12,182500000,0.3
d3028,n313,p12,182500000,0.3
d3029,n314,p12,182500000,0.3
d3030,n315,p12,182500000,0.3
d3031,n316,p12,182500000,0.3
d3032,n317,p12,182500000,0.3
d3033,n380,p12,182500000,0
d3034,n381,p12,182500000,0
d3035,n382,p12,182500000,0
d3036,n383,p12,182500000,0
d3037,n384,p12,182500000,0
d3038,n385,p12,182500000,0
d3039,n386,p12,182500000,0
d3040,n387,p12,182500000,0
d3041,n388,p12,182500000,0
d3042,n389,p12,182500000,0
d3043,n390,p12,182500000,0
d3044,n391,p12,182500000,0
d3045,n392,p12,182500000,0
d3046,n393,p12,182500000,0
d3047,n394,p12,182500000,0
d3048,n395,p12,182500000,0
d3049,n396,p12,182500000,0
d3050,n397,p12,182500000,0
d3051,n398,p12,182500000,0
d3052,n399,p12,182500000,0
d3053,n400,p12,182500000,0
d3054,n401,p12,182500000,0
d3055,n402,p12,182500000,0
d3056,n403,p12,182500000,0
d3057,n404,p12,182500000,0
d3058,n405,p12,182500000,0
d3059,n406,p12,182500000,0
d3060,n407,p12,182500000,0
d3061,n408,p12,182500000,0
d3062,n409,p12,182500000,0
d3063,n410,p12,182500000,0
d3064,n411,p12,182500000,0
d3065,n412,p12,182500000,0
d3066,n413,p12,182500000,0
d3067,n414,p12,182500000,0
d3068,n415,p12,182500000,0
d3069,n416,p12,182500000,0
d3070,n417,p12,182500000,0
d3071,n418,p12,182500000,0
d3072,n419,p12,182500000,0
d3073,n420,p12,182500000,0
d3074,n421,p12,182500000,0
d3075,n422,p12,182500000,0
d3076,n423,p12,182500000,0
d3077,n424,p12,182500000,0
d3078,n425,p12,182500000,0
d3079,n426,p12,182500000,0
d3080,n427,p12,182500000,0
d3081,n428,p12,182500000,0
d3082,n429,p12,182500000,0
d3083,n430,p12,182500000,0
d3084,n431,p12,182500000,0
d3085,n432,p12,182500000,0
d3086,n433,p12,182500000,0
d3087,n434,p12,182500000,0
d3088,n435,p12,182500000,0
d3089,n436,p12,182500000,0
d3090,n437,p12,182500000,0
d3091,n438,p12,182500000,0
d3092,n439,p12,182500000,0
d3093,n440,p12,182500000,0
d3094,n441,p12,182500000,0
d3095,n442,p12,182500000,0
d3096,n443,p12,182500000,0
d3097,n1,p13,182500000,0.3
d3098,n2,p13,182500000,0.3
d3099,n3,p13,182500000,0.3
d3100,n4,p13,182500000,0.3
d3101,n5,p13,182500000,0.3
d3102,n6,p13,182500000,0.3
d3103,n7,p13,182500000,0.3
d3104,n8,p13,182500000,0.3
d3105,n9,p13,182500000,0.3
d3106,n10,p13,182500000,0.3
d3107,n11,p13,182500000,0.3
d3108,n12,p13,182500000,0.3
d3109,n13,p13,182500000,0.3
d3110,n14,p13,182500000,0.3
d3111,n15,p13,182500000,0.3
d3112,n16,p13,182500000,0.3
d3113,n17,p13,182500000,0.3
d3114,n18,p13,182500000,0.3
d3115,n19,p13,182500000,0.3
d3116,n20,p13,182500000,0.3
d3117,n21,p13,182500000,0.3
d3118,n22,p13,182500000,0.3
d3119,n23,p13,182500000,0.3
d3120,n24,p13,182500000,0.3
d3121,n25,p13,182500000,0.3
d3122,n26,p13,182500000,0.3
d3123,n27,p13,182500000,0.3
d3124,n28,p13,182500000,0.3
d3125,n29,p13,182500000,0.3
d3126,n30,p13,182500000,0.3
d3127,n31,p13,182500000,0.3
d3128,n32,p13,182500000,0.3
d3129,n33,p13,182500000,0.3
d3130,n34,p13,182500000,0.3
d3131,n35,p13,182500000,0.3
d3132,n36,p13,182500000,0.3
d3133,n37,p13,182500000,0.3
d3134,n38,p13,182500000,0.3
d3135,n39,p13,182500000,0.3
d3136,n40,p13,182500000,0.3
d3137,n41,p13,182500000,0.3
d3138,n42,p13,182500000,0.3
d3139,n43,p13,182500000,0.3
d3140,n44,p13,182500000,0.3
d3141,n45,p13,182500000,0.3
d3142,n46,p13,182500000,0.3
d3143,n47,p13,182500000,0.3
d3144,n48,p13,182500000,0.3
d3145,n49,p13,182500000,0.3
d3146,n50,p13,182500000,0.3
d3147,n51,p13,182500000,0.3
d3148,n52,p13,182500000,0.3
d3149,n53,p13,182500000,0.3
d3150,n54,p13,182500000,0.3
d3151,n55,p13,182500000,0.3
d3152,n56,p13,182500000,0.3
d3153,n57,p13,182500000,0.3
d3154,n58,p13,182500000,0.3
d3155,n59,p13,182500000,0.3
d3156,n60,p13,182500000,0.3
d3157,n61,p13,182500000,0.3
d3158,n62,p13,182500000,0.3
d3159,n63,p13,182500000,0.3
d3160,n64,p13,182500000,0.3
d3161,n65,p13,182500000,0.3
d3162,n66,p13,182500000,0.3
d3163,n67,p13,182500000,0.3
d3164,n68,p13,182500000,0.3
d3165,n69,p13,182500000,0.3
d3166,n70,p13,182500000,0.3
d3167,n71,p13,182500000,0.3
d3168,n72,p13,182500000,0.3
d3169,n73,p13,182500000,0.3
d3170,n74,p13,182500000,0.3
d3171,n75,p13,182500000,0.3
d3172,n76,p13,182500000,0.3
d3173,n77,p13,182500000,0.3
d3174,n78,p13,182500000,0.3
d3175,n79,p13,182500000,0.3
d3176,n80,p13,182500000,0.3
d3177,n81,p13,182500000,0.3
d3178,n82,p13,182500000,0.3
d3179,n83,p13,182500000,0.3
d3180,n84,p13,182500000,0.3
d3181,n85,p13,182500000,0.3
d3182,n86,p13,182500000,0.3
d3183,n87,p13,182500000,0.3
d3184,n88,p13,182500000,0.3
d3185,n89,p13,182500000,0.3
d3186,n90,p13,182500000,0.3
d3187,n91,p13,182500000,0.3
d3188,n92,p13,182500000,0.3
d3189,n93,p13,182500000,0.3
d3190,n94,p13,182500000,0.3
d3191,n95,p13,182500000,0.3
d3192,n96,p13,182500000,0.3
d3193,n97,p13,182500000,0.3
d3194,n98,p13,182500000,0.3
d3195,n99,p13,182500000,0.3
d3196,n100,p13,182500000,0.3
d3197,n101,p13,182500000,0.3
d3198,n102,p13,182500000,0.3
d3199,n103,p13,182500000,0.3
d3200,n104,p13,182500000,0.3
d3201,n105,p13,182500000,0.3
d3202,n106,p13,182500000,0.3
d3203,n107,p13,182500000,0.3
d3204,n108,p13,182500000,0.3
d3205,n109,p13,182500000,0.3
d3206,n110,p13,182500000,0.3
d3207,n111,p13,182500000,0.3
d3208,n112,p13,182500000,0.3
d3209,n113,p13,182500000,0.3
d3210,n114,p13,182500000,0.3
d3211,n115,p13,182500000,0.3
d3212,n116,p13,182500000,0.3
d3213,n117,p13,182500000,0.3
d3214,n118,p13,182500000,0.3
d3215,n119,p13,182500000,0.3
d3216,n120,p13,182500000,0.3
d3217,n121,p13,182500000,0.3
d3218,n122,p13,182500000,0.3
d3219,n123,p13,182500000,0.3
d3220,n124,p13,182500000,0.3
d3221,n125,p13,182500000,0.3
d3222,n126,p13,182500000,0.3
d3223,n127,p13,182500000,0.3
d3224,n128,p13,182500000,0.3
d3225,n129,p13,182500000,0.3
d3226,n130,p13,182500000,0.3
d3227,n131,p13,182500000,0.3
d3228,n132,p13,182500000,0.3
d3229,n133,p13,182500000,0.3
d3230,n134,p13,182500000,0.3
d3231,n135,p13,182500000,0.3
d3232,n136,p13,182500000,0.3
d3233,n137,p13,182500000,0.3
d3234,n138,p13,182500000,0.3
d3235,n139,p13,182500000,0.3
d3236,n140,p13,182500000,0.3
d3237,n141,p13,182500000,0.3
d3238,n142,p13,182500000,0.3
d3239,n143,p13,182500000,0.3
d3240,n144,p13,182500000,0.3
d3241,n145,p13,182500000,0.3
d3242,n146,p13,182500000,0.3
d3243,n147,p13,182500000,0.3
d3244,n148,p13,182500000,0.3
d3245,n149,p13,182500000,0.3
d3246,n150,p13,182500000,0.3
d3247,n151,p13,182500000,0.3
d3248,n152,p13,182500000,0.3
d3249,n153,p13,182500000,0.3
d3250,n154,p13,182500000,0.3
d3251,n155,p13,182500000,0.3
d3252,n156,p13,182500000,0.3
d3253,n157,p13,182500000,0.3
d3254,n158,p13,182500000,0.3
d3255,n159,p13,182500000,0.3
d3256,n160,p13,182500000,0.3
d3257,n161,p13,182500000,0.3
d3258,n162,p13,182500000,0.3
d3259,n163,p13,182500000,0.3
d3260,n164,p13,182500000,0.3
d3261,n165,p13,182500000,0.3
d3262,n166,p13,182500000,0.3
d3263,n167,p13,182500000,0.3
d3264,n168,p13,182500000,0.3
d3265,n169,p13,182500000,0.3
d3266,n170,p13,182500000,0.3
d3267,n171,p13,182500000,0.3
d3268,n172,p13,182500000,0.3
d3269,n173,p13,182500000,0.3
d3270,n174,p13,182500000,0.3
d3271,n175,p13,182500000,0.3
d3272,n176,p13,182500000,0.3
d3273,n177,p13,182500000,0.3
d3274,n178,p13,182500000,0.3
d3275,n179,p13,182500000,0.3
d3276,n180,p13,182500000,0.3
d3277,n181,p13,182500000,0.3
d3278,n182,p13,182500000,0.3
d3279,n183,p13,182500000,0.3
d3280,n184,p13,182500000,0.3
d3281,n185,p13,182500000,0.3
d3282,n186,p13,182500000,0.3
d3283,n187,p13,182500000,0.3
d3284,n188,p13,182500000,0.3
d3285,n189,p13,182500000,0.3
d3286,n190,p13,182500000,0.3
d3287,n191,p13,182500000,0.3
d3288,n192,p13,182500000,0.3
d3289,n193,p13,182500000,0.3
d3290,n194,p13,182500000,0.3
