#dem,node,product,cap(tonne/week),time,price($/tonne)
d12528,land0858,p15,1.00E+30,1,0.001
d12529,land0859,p15,1.00E+30,1,0.001
d12530,land0860,p15,1.00E+30,1,0.001
d12531,land0861,p15,1.00E+30,1,0.001
d12532,land0862,p15,1.00E+30,1,0.001
d12533,land0863,p15,1.00E+30,1,0.001
d12534,land0864,p15,1.00E+30,1,0.001
d12535,land0865,p15,1.00E+30,1,0.001
d12536,land0866,p15,1.00E+30,1,0.001
d12537,land0867,p15,1.00E+30,1,0.001
d12538,land0868,p15,1.00E+30,1,0.001
d12539,land0869,p15,1.00E+30,1,0.001
d12540,land0870,p15,1.00E+30,1,0.001
d12541,land0871,p15,1.00E+30,1,0.001
d12542,land0872,p15,1.00E+30,1,0.001
d12543,land0873,p15,1.00E+30,1,0.001
d12544,land0874,p15,1.00E+30,1,0.001
d12545,land0875,p15,1.00E+30,1,0.001
d12546,land0876,p15,1.00E+30,1,0.001
d12547,land0877,p15,1.00E+30,1,0.001
d12548,land0878,p15,1.00E+30,1,0.001
d12549,land0879,p15,1.00E+30,1,0.001
d12550,land0880,p15,1.00E+30,1,0.001
d12551,land0881,p15,1.00E+30,1,0.001
d12552,land0882,p15,1.00E+30,1,0.001
d12553,land0883,p15,1.00E+30,1,0.001
d12554,land0884,p15,1.00E+30,1,0.001
d12555,land0885,p15,1.00E+30,1,0.001
d12556,land0886,p15,1.00E+30,1,0.001
d12557,land0887,p15,1.00E+30,1,0.001
d12558,land0888,p15,1.00E+30,1,0.001
d12559,land0889,p15,1.00E+30,1,0.001
d12560,land0890,p15,1.00E+30,1,0.001
d12561,land0891,p15,1.00E+30,1,0.001
d12562,land0892,p15,1.00E+30,1,0.001
d12563,land0893,p15,1.00E+30,1,0.001
d12564,land0894,p15,1.00E+30,1,0.001
d12565,land0895,p15,1.00E+30,1,0.001
d12566,land0896,p15,1.00E+30,1,0.001
d12567,land0897,p15,1.00E+30,1,0.001
d12568,land0898,p15,1.00E+30,1,0.001
d12569,land0899,p15,1.00E+30,1,0.001
d12570,land0900,p15,1.00E+30,1,0.001
d12571,land0901,p15,1.00E+30,1,0.001
d12572,land0902,p15,1.00E+30,1,0.001
d12573,land0903,p15,1.00E+30,1,0.001
d12574,land0904,p15,1.00E+30,1,0.001
d12575,land0905,p15,1.00E+30,1,0.001
d12576,land0906,p15,1.00E+30,1,0.001
d12577,land0907,p15,1.00E+30,1,0.001
d12578,land0908,p15,1.00E+30,1,0.001
d12579,land0909,p15,1.00E+30,1,0.001
d12580,land0910,p15,1.00E+30,1,0.001
d12581,land0911,p15,1.00E+30,1,0.001
d12582,land0912,p15,1.00E+30,1,0.001
d12583,land0913,p15,1.00E+30,1,0.001
d12584,land0914,p15,1.00E+30,1,0.001
d12585,land0915,p15,1.00E+30,1,0.001
d12586,land0916,p15,1.00E+30,1,0.001
d12587,land0917,p15,1.00E+30,1,0.001
d12588,land0918,p15,1.00E+30,1,0.001
d12589,land0919,p15,1.00E+30,1,0.001
d12590,land0920,p15,1.00E+30,1,0.001
d12591,land0921,p15,1.00E+30,1,0.001
d12592,land0922,p15,1.00E+30,1,0.001
d12593,land0923,p15,1.00E+30,1,0.001
d12594,land0924,p15,1.00E+30,1,0.001
d12595,land0925,p15,1.00E+30,1,0.001
d12596,land0926,p15,1.00E+30,1,0.001
d12597,land0927,p15,1.00E+30,1,0.001
d12598,land0928,p15,1.00E+30,1,0.001
d12599,land0929,p15,1.00E+30,1,0.001
d12600,land0930,p15,1.00E+30,1,0.001
d12601,land0931,p15,1.00E+30,1,0.001
d12602,land0932,p15,1.00E+30,1,0.001
d12603,land0933,p15,1.00E+30,1,0.001
d12604,land0934,p15,1.00E+30,1,0.001
d12605,land0935,p15,1.00E+30,1,0.001
d12606,land0936,p15,1.00E+30,1,0.001
d12607,land0937,p15,1.00E+30,1,0.001
d12608,land0938,p15,1.00E+30,1,0.001
d12609,land0939,p15,1.00E+30,1,0.001
d12610,land0940,p15,1.00E+30,1,0.001
d12611,land0941,p15,1.00E+30,1,0.001
d12612,land0942,p15,1.00E+30,1,0.001
d12613,land0943,p15,1.00E+30,1,0.001
d12614,land0944,p15,1.00E+30,1,0.001
d12615,land0945,p15,1.00E+30,1,0.001
d12616,land0946,p15,1.00E+30,1,0.001
d12617,land0947,p15,1.00E+30,1,0.001
d12618,land0948,p15,1.00E+30,1,0.001
d12619,land0949,p15,1.00E+30,1,0.001
d12620,land0950,p15,1.00E+30,1,0.001
d12621,land0951,p15,1.00E+30,1,0.001
d12622,land0952,p15,1.00E+30,1,0.001
d12623,land0953,p15,1.00E+30,1,0.001
d12624,land0954,p15,1.00E+30,1,0.001
d12625,land0955,p15,1.00E+30,1,0.001
d12626,land0956,p15,1.00E+30,1,0.001
d12627,land0957,p15,1.00E+30,1,0.001
d12628,land0958,p15,1.00E+30,1,0.001
d12629,land0959,p15,1.00E+30,1,0.001
d12630,land0960,p15,1.00E+30,1,0.001
d12631,land0961,p15,1.00E+30,1,0.001
d12632,land0962,p15,1.00E+30,1,0.001
d12633,land0963,p15,1.00E+30,1,0.001
d12634,land0964,p15,1.00E+30,1,0.001
d12635,land0965,p15,1.00E+30,1,0.001
d12636,land0966,p15,1.00E+30,1,0.001
d12637,land0967,p15,1.00E+30,1,0.001
d12638,land0968,p15,1.00E+30,1,0.001
d12639,land0969,p15,1.00E+30,1,0.001
d12640,land0970,p15,1.00E+30,1,0.001
d12641,land0971,p15,1.00E+30,1,0.001
d12642,land0972,p15,1.00E+30,1,0.001
d12643,land0973,p15,1.00E+30,1,0.001
d12644,land0974,p15,1.00E+30,1,0.001
d12645,land0975,p15,1.00E+30,1,0.001
d12646,land0976,p15,1.00E+30,1,0.001
d12647,land0977,p15,1.00E+30,1,0.001
d12648,land0978,p15,1.00E+30,1,0.001
d12649,land0979,p15,1.00E+30,1,0.001
d12650,land0980,p15,1.00E+30,1,0.001
d12651,land0981,p15,1.00E+30,1,0.001
d12652,land0982,p15,1.00E+30,1,0.001
d12653,land0983,p15,1.00E+30,1,0.001
d12654,land0984,p15,1.00E+30,1,0.001
d12655,land0985,p15,1.00E+30,1,0.001
d12656,land0986,p15,1.00E+30,1,0.001
d12657,land0987,p15,1.00E+30,1,0.001
d12658,land0988,p15,1.00E+30,1,0.001
d12659,land0989,p15,1.00E+30,1,0.001
d12660,land0990,p15,1.00E+30,1,0.001
d12661,land0991,p15,1.00E+30,1,0.001
d12662,land0992,p15,1.00E+30,1,0.001
d12663,land0993,p15,1.00E+30,1,0.001
d12664,land0994,p15,1.00E+30,1,0.001
d12665,land0995,p15,1.00E+30,1,0.001
d12666,land0996,p15,1.00E+30,1,0.001
d12667,land0997,p15,1.00E+30,1,0.001
d12668,land0998,p15,1.00E+30,1,0.001
d12669,land0999,p15,1.00E+30,1,0.001
d12670,land1000,p15,1.00E+30,1,0.001
d12671,land1001,p15,1.00E+30,1,0.001
d12672,land1002,p15,1.00E+30,1,0.001
d12673,land1003,p15,1.00E+30,1,0.001
d12674,land1004,p15,1.00E+30,1,0.001
d12675,land1005,p15,1.00E+30,1,0.001
d12676,land1006,p15,1.00E+30,1,0.001
d12677,land1007,p15,1.00E+30,1,0.001
d12678,land1008,p15,1.00E+30,1,0.001
d12679,land1009,p15,1.00E+30,1,0.001
d12680,land1010,p15,1.00E+30,1,0.001
d12681,land1011,p15,1.00E+30,1,0.001
d12682,land1012,p15,1.00E+30,1,0.001
d12683,land1013,p15,1.00E+30,1,0.001
d12684,land1014,p15,1.00E+30,1,0.001
d12685,land1015,p15,1.00E+30,1,0.001
d12686,land1016,p15,1.00E+30,1,0.001
d12687,land1017,p15,1.00E+30,1,0.001
d12688,land1018,p15,1.00E+30,1,0.001
d12689,land1019,p15,1.00E+30,1,0.001
d12690,land1020,p15,1.00E+30,1,0.001
d12691,land1021,p15,1.00E+30,1,0.001
d12692,land1022,p15,1.00E+30,1,0.001
d12693,land1023,p15,1.00E+30,1,0.001
d12694,land1024,p15,1.00E+30,1,0.001
d12695,land1025,p15,1.00E+30,1,0.001
d12696,land1026,p15,1.00E+30,1,0.001
d12697,land1027,p15,1.00E+30,1,0.001
d12698,land1028,p15,1.00E+30,1,0.001
d12699,land1029,p15,1.00E+30,1,0.001
d12700,land1030,p15,1.00E+30,1,0.001
d12701,land1031,p15,1.00E+30,1,0.001
d12702,land1032,p15,1.00E+30,1,0.001
d12703,land1033,p15,1.00E+30,1,0.001
d12704,land1034,p15,1.00E+30,1,0.001
d12705,land1035,p15,1.00E+30,1,0.001
d12706,land1036,p15,1.00E+30,1,0.001
d12707,land1037,p15,1.00E+30,1,0.001
d12708,land1038,p15,1.00E+30,1,0.001
d12709,land1039,p15,1.00E+30,1,0.001
d12710,land1040,p15,1.00E+30,1,0.001
d12711,land1041,p15,1.00E+30,1,0.001
d12712,land1042,p15,1.00E+30,1,0.001
d12713,land1043,p15,1.00E+30,1,0.001
d12714,land1044,p15,1.00E+30,1,0.001
d12715,land1045,p15,1.00E+30,1,0.001
d12716,land1046,p15,1.00E+30,1,0.001
d12717,land1047,p15,1.00E+30,1,0.001
d12718,land1048,p15,1.00E+30,1,0.001
d12719,land1049,p15,1.00E+30,1,0.001
d12720,land1050,p15,1.00E+30,1,0.001
d12721,land1051,p15,1.00E+30,1,0.001
d12722,land1052,p15,1.00E+30,1,0.001
d12723,land1053,p15,1.00E+30,1,0.001
d12724,land1054,p15,1.00E+30,1,0.001
d12725,land1055,p15,1.00E+30,1,0.001
d12726,land1056,p15,1.00E+30,1,0.001
d12727,land1057,p15,1.00E+30,1,0.001
d12728,land1058,p15,1.00E+30,1,0.001
d12729,land1059,p15,1.00E+30,1,0.001
d12730,land1060,p15,1.00E+30,1,0.001
d12731,land1061,p15,1.00E+30,1,0.001
d12732,land1062,p15,1.00E+30,1,0.001
d12733,land1063,p15,1.00E+30,1,0.001
d12734,land1064,p15,1.00E+30,1,0.001
d12735,land1065,p15,1.00E+30,1,0.001
d12736,land1066,p15,1.00E+30,1,0.001
d12737,land1067,p15,1.00E+30,1,0.001
d12738,land1068,p15,1.00E+30,1,0.001
d12739,land1069,p15,1.00E+30,1,0.001
d12740,land1070,p15,1.00E+30,1,0.001
d12741,land1071,p15,1.00E+30,1,0.001
d12742,land1072,p15,1.00E+30,1,0.001
d12743,land1073,p15,1.00E+30,1,0.001
d12744,land1074,p15,1.00E+30,1,0.001
d12745,land1075,p15,1.00E+30,1,0.001
d12746,land1076,p15,1.00E+30,1,0.001
d12747,land1077,p15,1.00E+30,1,0.001
d12748,land1078,p15,1.00E+30,1,0.001
d12749,land1079,p15,1.00E+30,1,0.001
d12750,land1080,p15,1.00E+30,1,0.001
d12751,land1081,p15,1.00E+30,1,0.001
d12752,land1082,p15,1.00E+30,1,0.001
d12753,land1083,p15,1.00E+30,1,0.001
d12754,land1084,p15,1.00E+30,1,0.001
d12755,land1085,p15,1.00E+30,1,0.001
d12756,land1086,p15,1.00E+30,1,0.001
d12757,land1087,p15,1.00E+30,1,0.001
d12758,land1088,p15,1.00E+30,1,0.001
d12759,land1089,p15,1.00E+30,1,0.001
d12760,land1090,p15,1.00E+30,1,0.001
d12761,land1091,p15,1.00E+30,1,0.001
d12762,land1092,p15,1.00E+30,1,0.001
d12763,land1093,p15,1.00E+30,1,0.001
d12764,land1094,p15,1.00E+30,1,0.001
d12765,land1095,p15,1.00E+30,1,0.001
d12766,land1096,p15,1.00E+30,1,0.001
d12767,land1097,p15,1.00E+30,1,0.001
d12768,land1098,p15,1.00E+30,1,0.001
d12769,land1099,p15,1.00E+30,1,0.001
d12770,land1100,p15,1.00E+30,1,0.001
d12771,land1101,p15,1.00E+30,1,0.001
d12772,land1102,p15,1.00E+30,1,0.001
d12773,land1103,p15,1.00E+30,1,0.001
d12774,land1104,p15,1.00E+30,1,0.001
d12775,land1105,p15,1.00E+30,1,0.001
d12776,land1106,p15,1.00E+30,1,0.001
d12777,land1107,p15,1.00E+30,1,0.001
d12778,land1108,p15,1.00E+30,1,0.001
d12779,land1109,p15,1.00E+30,1,0.001
d12780,land1110,p15,1.00E+30,1,0.001
d12781,land1111,p15,1.00E+30,1,0.001
d12782,land1112,p15,1.00E+30,1,0.001
d12783,land1113,p15,1.00E+30,1,0.001
d12784,land1114,p15,1.00E+30,1,0.001
d12785,land1115,p15,1.00E+30,1,0.001
d12786,land1116,p15,1.00E+30,1,0.001
d12787,land1117,p15,1.00E+30,1,0.001
d12788,land1118,p15,1.00E+30,1,0.001
d12789,land1119,p15,1.00E+30,1,0.001
d12790,land1120,p15,1.00E+30,1,0.001
d12791,land1121,p15,1.00E+30,1,0.001
d12792,land1122,p15,1.00E+30,1,0.001
d12793,land1123,p15,1.00E+30,1,0.001
d12794,land1124,p15,1.00E+30,1,0.001
d12795,land1125,p15,1.00E+30,1,0.001
d12796,land1126,p15,1.00E+30,1,0.001
d12797,land1127,p15,1.00E+30,1,0.001
d12798,land1128,p15,1.00E+30,1,0.001
d12799,land1129,p15,1.00E+30,1,0.001
d12800,land1130,p15,1.00E+30,1,0.001
d12801,land1131,p15,1.00E+30,1,0.001
d12802,land1132,p15,1.00E+30,1,0.001
d12803,land1133,p15,1.00E+30,1,0.001
d12804,land1134,p15,1.00E+30,1,0.001
d12805,land1135,p15,1.00E+30,1,0.001
d12806,land1136,p15,1.00E+30,1,0.001
d12807,land1137,p15,1.00E+30,1,0.001
d12808,land1138,p15,1.00E+30,1,0.001
d12809,land1139,p15,1.00E+30,1,0.001
d12810,land1140,p15,1.00E+30,1,0.001
d12811,land1141,p15,1.00E+30,1,0.001
d12812,land1142,p15,1.00E+30,1,0.001
d12813,land1143,p15,1.00E+30,1,0.001
d12814,land1144,p15,1.00E+30,1,0.001
d12815,land1145,p15,1.00E+30,1,0.001
d12816,land1146,p15,1.00E+30,1,0.001
d12817,land1147,p15,1.00E+30,1,0.001
d12818,land1148,p15,1.00E+30,1,0.001
d12819,land1149,p15,1.00E+30,1,0.001
d12820,land1150,p15,1.00E+30,1,0.001
d12821,land1151,p15,1.00E+30,1,0.001
d12822,land1152,p15,1.00E+30,1,0.001
d12823,land1153,p15,1.00E+30,1,0.001
d12824,land1154,p15,1.00E+30,1,0.001
d12825,land1155,p15,1.00E+30,1,0.001
d12826,land1156,p15,1.00E+30,1,0.001
d12827,land1157,p15,1.00E+30,1,0.001
d12828,land1158,p15,1.00E+30,1,0.001
d12829,land1159,p15,1.00E+30,1,0.001
d12830,land1160,p15,1.00E+30,1,0.001
d12831,land1161,p15,1.00E+30,1,0.001
d12832,land1162,p15,1.00E+30,1,0.001
d12833,land1163,p15,1.00E+30,1,0.001
d12834,land1164,p15,1.00E+30,1,0.001
d12835,land1165,p15,1.00E+30,1,0.001
d12836,land1166,p15,1.00E+30,1,0.001
d12837,land1167,p15,1.00E+30,1,0.001
d12838,land0001,p16,1.00E+30,1,0
d12839,land0002,p16,1.00E+30,1,0
d12840,land0003,p16,1.00E+30,1,0
d12841,land0004,p16,1.00E+30,1,0
d12842,land0005,p16,1.00E+30,1,0
d12843,land0006,p16,1.00E+30,1,0
d12844,land0007,p16,1.00E+30,1,0
d12845,land0008,p16,1.00E+30,1,0
d12846,land0009,p16,1.00E+30,1,0
d12847,land0010,p16,1.00E+30,1,0
d12848,land0011,p16,1.00E+30,1,0
d12849,land0012,p16,1.00E+30,1,0
d12850,land0013,p16,1.00E+30,1,0
d12851,land0014,p16,1.00E+30,1,0
d12852,land0015,p16,1.00E+30,1,0
d12853,land0016,p16,1.00E+30,1,0
d12854,land0017,p16,1.00E+30,1,0
d12855,land0018,p16,1.00E+30,1,0
d12856,land0019,p16,1.00E+30,1,0
d12857,land0020,p16,1.00E+30,1,0
d12858,land0021,p16,1.00E+30,1,0
d12859,land0022,p16,1.00E+30,1,0
d12860,land0023,p16,1.00E+30,1,0
d12861,land0024,p16,1.00E+30,1,0
d12862,land0025,p16,1.00E+30,1,0
d12863,land0026,p16,1.00E+30,1,0
d12864,land0027,p16,1.00E+30,1,0
d12865,land0028,p16,1.00E+30,1,0
d12866,land0029,p16,1.00E+30,1,0
d12867,land0030,p16,1.00E+30,1,0
d12868,land0031,p16,1.00E+30,1,0
d12869,land0032,p16,1.00E+30,1,0
d12870,land0033,p16,1.00E+30,1,0
d12871,land0034,p16,1.00E+30,1,0
d12872,land0035,p16,1.00E+30,1,0
d12873,land0036,p16,1.00E+30,1,0
d12874,land0037,p16,1.00E+30,1,0
d12875,land0038,p16,1.00E+30,1,0
d12876,land0039,p16,1.00E+30,1,0
d12877,land0040,p16,1.00E+30,1,0
d12878,land0041,p16,1.00E+30,1,0
d12879,land0042,p16,1.00E+30,1,0
d12880,land0043,p16,1.00E+30,1,0
d12881,land0044,p16,1.00E+30,1,0
d12882,land0045,p16,1.00E+30,1,0
d12883,land0046,p16,1.00E+30,1,0
d12884,land0047,p16,1.00E+30,1,0
d12885,land0048,p16,1.00E+30,1,0
d12886,land0049,p16,1.00E+30,1,0
d12887,land0050,p16,1.00E+30,1,0
d12888,land0051,p16,1.00E+30,1,0
d12889,land0052,p16,1.00E+30,1,0
d12890,land0053,p16,1.00E+30,1,0
d12891,land0054,p16,1.00E+30,1,0
d12892,land0055,p16,1.00E+30,1,0
d12893,land0056,p16,1.00E+30,1,0
d12894,land0057,p16,1.00E+30,1,0
d12895,land0058,p16,1.00E+30,1,0
d12896,land0059,p16,1.00E+30,1,0
d12897,land0060,p16,1.00E+30,1,0
d12898,land0061,p16,1.00E+30,1,0
d12899,land0062,p16,1.00E+30,1,0
d12900,land0063,p16,1.00E+30,1,0
d12901,land0064,p16,1.00E+30,1,0
d12902,land0065,p16,1.00E+30,1,0
d12903,land0066,p16,1.00E+30,1,0
d12904,land0067,p16,1.00E+30,1,0
d12905,land0068,p16,1.00E+30,1,0
d12906,land0069,p16,1.00E+30,1,0
d12907,land0070,p16,1.00E+30,1,0
d12908,land0071,p16,1.00E+30,1,0
d12909,land0072,p16,1.00E+30,1,0
d12910,land0073,p16,1.00E+30,1,0
d12911,land0074,p16,1.00E+30,1,0
d12912,land0075,p16,1.00E+30,1,0
d12913,land0076,p16,1.00E+30,1,0
d12914,land0077,p16,1.00E+30,1,0
d12915,land0078,p16,1.00E+30,1,0
d12916,land0079,p16,1.00E+30,1,0
d12917,land0080,p16,1.00E+30,1,0
d12918,land0081,p16,1.00E+30,1,0
d12919,land0082,p16,1.00E+30,1,0
d12920,land0083,p16,1.00E+30,1,0
d12921,land0084,p16,1.00E+30,1,0
d12922,land0085,p16,1.00E+30,1,0
d12923,land0086,p16,1.00E+30,1,0
d12924,land0087,p16,1.00E+30,1,0
d12925,land0088,p16,1.00E+30,1,0
d12926,land0089,p16,1.00E+30,1,0
d12927,land0090,p16,1.00E+30,1,0
d12928,land0091,p16,1.00E+30,1,0
d12929,land0092,p16,1.00E+30,1,0
d12930,land0093,p16,1.00E+30,1,0
d12931,land0094,p16,1.00E+30,1,0
d12932,land0095,p16,1.00E+30,1,0
d12933,land0096,p16,1.00E+30,1,0
d12934,land0097,p16,1.00E+30,1,0
d12935,land0098,p16,1.00E+30,1,0
d12936,land0099,p16,1.00E+30,1,0
d12937,land0100,p16,1.00E+30,1,0
d12938,land0101,p16,1.00E+30,1,0
d12939,land0102,p16,1.00E+30,1,0
d12940,land0103,p16,1.00E+30,1,0
d12941,land0104,p16,1.00E+30,1,0
d12942,land0105,p16,1.00E+30,1,0
d12943,land0106,p16,1.00E+30,1,0
d12944,land0107,p16,1.00E+30,1,0
d12945,land0108,p16,1.00E+30,1,0
d12946,land0109,p16,1.00E+30,1,0
d12947,land0110,p16,1.00E+30,1,0
d12948,land0111,p16,1.00E+30,1,0
d12949,land0112,p16,1.00E+30,1,0
d12950,land0113,p16,1.00E+30,1,0
d12951,land0114,p16,1.00E+30,1,0
d12952,land0115,p16,1.00E+30,1,0
d12953,land0116,p16,1.00E+30,1,0
d12954,land0117,p16,1.00E+30,1,0
d12955,land0118,p16,1.00E+30,1,0
d12956,land0119,p16,1.00E+30,1,0
d12957,land0120,p16,1.00E+30,1,0
d12958,land0121,p16,1.00E+30,1,0
d12959,land0122,p16,1.00E+30,1,0
d12960,land0123,p16,1.00E+30,1,0
d12961,land0124,p16,1.00E+30,1,0
d12962,land0125,p16,1.00E+30,1,0
d12963,land0126,p16,1.00E+30,1,0
d12964,land0127,p16,1.00E+30,1,0
d12965,land0128,p16,1.00E+30,1,0
d12966,land0129,p16,1.00E+30,1,0
d12967,land0130,p16,1.00E+30,1,0
d12968,land0131,p16,1.00E+30,1,0
d12969,land0132,p16,1.00E+30,1,0
d12970,land0133,p16,1.00E+30,1,0
d12971,land0134,p16,1.00E+30,1,0
d12972,land0135,p16,1.00E+30,1,0
d12973,land0136,p16,1.00E+30,1,0
d12974,land0137,p16,1.00E+30,1,0
d12975,land0138,p16,1.00E+30,1,0
d12976,land0139,p16,1.00E+30,1,0
d12977,land0140,p16,1.00E+30,1,0
d12978,land0141,p16,1.00E+30,1,0
d12979,land0142,p16,1.00E+30,1,0
d12980,land0143,p16,1.00E+30,1,0
d12981,land0144,p16,1.00E+30,1,0
d12982,land0145,p16,1.00E+30,1,0
d12983,land0146,p16,1.00E+30,1,0
d12984,land0147,p16,1.00E+30,1,0
d12985,land0148,p16,1.00E+30,1,0
d12986,land0149,p16,1.00E+30,1,0
d12987,land0150,p16,1.00E+30,1,0
d12988,land0151,p16,1.00E+30,1,0
d12989,land0152,p16,1.00E+30,1,0
d12990,land0153,p16,1.00E+30,1,0
d12991,land0154,p16,1.00E+30,1,0
d12992,land0155,p16,1.00E+30,1,0
d12993,land0156,p16,1.00E+30,1,0
d12994,land0157,p16,1.00E+30,1,0
d12995,land0158,p16,1.00E+30,1,0
d12996,land0159,p16,1.00E+30,1,0
d12997,land0160,p16,1.00E+30,1,0
d12998,land0161,p16,1.00E+30,1,0
d12999,land0162,p16,1.00E+30,1,0
d13000,land0163,p16,1.00E+30,1,0
d13001,land0164,p16,1.00E+30,1,0
d13002,land0165,p16,1.00E+30,1,0
d13003,land0166,p16,1.00E+30,1,0
d13004,land0167,p16,1.00E+30,1,0
d13005,land0168,p16,1.00E+30,1,0
d13006,land0169,p16,1.00E+30,1,0
d13007,land0170,p16,1.00E+30,1,0
d13008,land0171,p16,1.00E+30,1,0
d13009,land0172,p16,1.00E+30,1,0
d13010,land0173,p16,1.00E+30,1,0
d13011,land0174,p16,1.00E+30,1,0
d13012,land0175,p16,1.00E+30,1,0
d13013,land0176,p16,1.00E+30,1,0
d13014,land0177,p16,1.00E+30,1,0
d13015,land0178,p16,1.00E+30,1,0
d13016,land0179,p16,1.00E+30,1,0
d13017,land0180,p16,1.00E+30,1,0
d13018,land0181,p16,1.00E+30,1,0
d13019,land0182,p16,1.00E+30,1,0
d13020,land0183,p16,1.00E+30,1,0
d13021,land0184,p16,1.00E+30,1,0
d13022,land0185,p16,1.00E+30,1,0
d13023,land0186,p16,1.00E+30,1,0
d13024,land0187,p16,1.00E+30,1,0
d13025,land0188,p16,1.00E+30,1,0
d13026,land0189,p16,1.00E+30,1,0
d13027,land0190,p16,1.00E+30,1,0
d13028,land0191,p16,1.00E+30,1,0
d13029,land0192,p16,1.00E+30,1,0
d13030,land0193,p16,1.00E+30,1,0
d13031,land0194,p16,1.00E+30,1,0
d13032,land0195,p16,1.00E+30,1,0
d13033,land0196,p16,1.00E+30,1,0
d13034,land0197,p16,1.00E+30,1,0
d13035,land0198,p16,1.00E+30,1,0
d13036,land0199,p16,1.00E+30,1,0
d13037,land0200,p16,1.00E+30,1,0
d13038,land0201,p16,1.00E+30,1,0
d13039,land0202,p16,1.00E+30,1,0
d13040,land0203,p16,1.00E+30,1,0
d13041,land0204,p16,1.00E+30,1,0
d13042,land0205,p16,1.00E+30,1,0
d13043,land0206,p16,1.00E+30,1,0
d13044,land0207,p16,1.00E+30,1,0
d13045,land0208,p16,1.00E+30,1,0
d13046,land0209,p16,1.00E+30,1,0
d13047,land0210,p16,1.00E+30,1,0
d13048,land0211,p16,1.00E+30,1,0
d13049,land0212,p16,1.00E+30,1,0
d13050,land0213,p16,1.00E+30,1,0
d13051,land0214,p16,1.00E+30,1,0
d13052,land0215,p16,1.00E+30,1,0
d13053,land0216,p16,1.00E+30,1,0
d13054,land0217,p16,1.00E+30,1,0
d13055,land0218,p16,1.00E+30,1,0
d13056,land0219,p16,1.00E+30,1,0
d13057,land0220,p16,1.00E+30,1,0
d13058,land0221,p16,1.00E+30,1,0
d13059,land0222,p16,1.00E+30,1,0
d13060,land0223,p16,1.00E+30,1,0
d13061,land0224,p16,1.00E+30,1,0
d13062,land0225,p16,1.00E+30,1,0
d13063,land0226,p16,1.00E+30,1,0
d13064,land0227,p16,1.00E+30,1,0
d13065,land0228,p16,1.00E+30,1,0
d13066,land0229,p16,1.00E+30,1,0
d13067,land0230,p16,1.00E+30,1,0
d13068,land0231,p16,1.00E+30,1,0
d13069,land0232,p16,1.00E+30,1,0
d13070,land0233,p16,1.00E+30,1,0
d13071,land0234,p16,1.00E+30,1,0
d13072,land0235,p16,1.00E+30,1,0
d13073,land0236,p16,1.00E+30,1,0
d13074,land0237,p16,1.00E+30,1,0
d13075,land0238,p16,1.00E+30,1,0
d13076,land0239,p16,1.00E+30,1,0
d13077,land0240,p16,1.00E+30,1,0
d13078,land0241,p16,1.00E+30,1,0
d13079,land0242,p16,1.00E+30,1,0
d13080,land0243,p16,1.00E+30,1,0
d13081,land0244,p16,1.00E+30,1,0
d13082,land0245,p16,1.00E+30,1,0
d13083,land0246,p16,1.00E+30,1,0
d13084,land0247,p16,1.00E+30,1,0
d13085,land0248,p16,1.00E+30,1,0
d13086,land0249,p16,1.00E+30,1,0
d13087,land0250,p16,1.00E+30,1,0
d13088,land0251,p16,1.00E+30,1,0
d13089,land0252,p16,1.00E+30,1,0
d13090,land0253,p16,1.00E+30,1,0
d13091,land0254,p16,1.00E+30,1,0
d13092,land0255,p16,1.00E+30,1,0
d13093,land0256,p16,1.00E+30,1,0
d13094,land0257,p16,1.00E+30,1,0
d13095,land0258,p16,1.00E+30,1,0
d13096,land0259,p16,1.00E+30,1,0
d13097,land0260,p16,1.00E+30,1,0
d13098,land0261,p16,1.00E+30,1,0
d13099,land0262,p16,1.00E+30,1,0
d13100,land0263,p16,1.00E+30,1,0
d13101,land0264,p16,1.00E+30,1,0
d13102,land0265,p16,1.00E+30,1,0
d13103,land0266,p16,1.00E+30,1,0
d13104,land0267,p16,1.00E+30,1,0
d13105,land0268,p16,1.00E+30,1,0
d13106,land0269,p16,1.00E+30,1,0
d13107,land0270,p16,1.00E+30,1,0
d13108,land0271,p16,1.00E+30,1,0
d13109,land0272,p16,1.00E+30,1,0
d13110,land0273,p16,1.00E+30,1,0
d13111,land0274,p16,1.00E+30,1,0
d13112,land0275,p16,1.00E+30,1,0
d13113,land0276,p16,1.00E+30,1,0
d13114,land0277,p16,1.00E+30,1,0
d13115,land0278,p16,1.00E+30,1,0
d13116,land0279,p16,1.00E+30,1,0
d13117,land0280,p16,1.00E+30,1,0
d13118,land0281,p16,1.00E+30,1,0
d13119,land0282,p16,1.00E+30,1,0
d13120,land0283,p16,1.00E+30,1,0
d13121,land0284,p16,1.00E+30,1,0
d13122,land0285,p16,1.00E+30,1,0
d13123,land0286,p16,1.00E+30,1,0
d13124,land0287,p16,1.00E+30,1,0
d13125,land0288,p16,1.00E+30,1,0
d13126,land0289,p16,1.00E+30,1,0
d13127,land0290,p16,1.00E+30,1,0
d13128,land0291,p16,1.00E+30,1,0
d13129,land0292,p16,1.00E+30,1,0
d13130,land0293,p16,1.00E+30,1,0
d13131,land0294,p16,1.00E+30,1,0
d13132,land0295,p16,1.00E+30,1,0
d13133,land0296,p16,1.00E+30,1,0
